Date/Time,selected_strategy,selected_strategy_name,clean_energy_kwh,degraded_energy_kwh,controlled_energy_kwh,excess_before_kwh,excess_after_kwh,recovered_energy_kwh,recovery_fraction,severity_score,uncertainty_score,energy_term,comfort_penalty,degradation_penalty,maintenance_cost,robustness_penalty,switching_penalty,objective
2024-04-05,S4,Maintenance-triggered control,3702.032552686816,4410.911591351593,4006.103718748963,708.8790386647775,304.07116606214686,404.8078726026306,0.571053523271212,0.6382791332203853,0.2,0.08213627560931679,0.06804009876280108,0.28722560994917334,0.22,0.014000000000000002,0.05,0.11813318526912878
2024-04-06,S4,Maintenance-triggered control,4247.199294992803,4884.218771967093,4578.378955519287,637.0194769742902,331.17966052648444,305.8398164478058,0.4801106206367204,0.4999525826547223,0.2,0.07797601137222963,0.055212038406090735,0.224978662194625,0.22,0.014000000000000002,0.05,0.10435841212791525
2024-04-07,S4,Maintenance-triggered control,4254.086834785999,4827.424593088876,4575.816569317873,573.3377583028769,321.7297345318739,251.608023771003,0.43884781723740207,0.449244675821416,0.2,0.07562838912949892,0.049799283085432786,0.20216010411963717,0.22,0.014000000000000002,0.05,0.09879664734330665
2024-04-08,S4,Maintenance-triggered control,4194.837039812997,4848.557185511409,4524.024397694755,653.7201456984121,329.18735788175763,324.5327878166545,0.49643993680190857,0.5194640773042238,0.2,0.0784744090789359,0.05738047509142397,0.2337588347869007,0.22,0.014000000000000002,0.05,0.10633340432184105
2024-04-09,S4,Maintenance-triggered control,4140.580125593448,4760.1408334977705,4463.290693971328,619.560707904322,322.71056837788,296.85013952644204,0.4791300283236879,0.49877125838377023,0.2,0.07793849136819385,0.05508229144706251,0.2244470662726966,0.22,0.014000000000000002,0.05,0.10423583934600422
2024-04-10,S4,Maintenance-triggered control,3804.113587831351,4367.953724648999,4100.00000845202,563.8401368176478,295.88642062066856,267.95371619697926,0.475229943205761,0.4940617779494169,0.2,0.07778064818231346,0.05456678284082727,0.2223278000772376,0.22,0.014000000000000002,0.05,0.10374381826179216
2024-04-11,S4,Maintenance-triggered control,4120.409775308792,4810.886837164369,4446.8531314652655,690.4770618555776,326.4433561564738,364.03370569910385,0.5272205635923737,0.5585828428952248,0.2,0.07922594449529222,0.0615569471965649,0.2513622793028511,0.22,0.014000000000000002,0.05,0.11014740635762214
2024-04-12,S4,Maintenance-triggered control,4161.772297920051,4876.42116417591,4494.216017467716,714.6488662558595,332.44371954766484,382.20514670819466,0.5348152984704478,0.5723914517644506,0.2,0.0798803239941339,0.06266524100056492,0.25757615329400274,0.22,0.014000000000000002,0.05,0.11159561699157367
2024-04-13,S4,Maintenance-triggered control,4041.986143064844,4625.551075789743,4354.3706175249245,583.5649327248989,312.3844744600806,271.1804582648183,0.46469628837800114,0.4812526252109725,0.2,0.07728489495097933,0.05317871809903137,0.21656368134493761,0.22,0.014000000000000002,0.05,0.10237849854948762
2024-04-14,S4,Maintenance-triggered control,4252.460313212681,4866.424282861864,4581.112912901846,613.9639696491831,328.6525996891651,285.31136996001806,0.4647037677521111,0.4812617672500126,0.2,0.07728528322016769,0.05317970147069472,0.21656779526250564,0.22,0.014000000000000002,0.05,0.10237948703259026
2024-04-15,S4,Maintenance-triggered control,4440.326632416556,5115.256228628171,4787.442045803232,674.9295962116148,347.11541338667575,327.81418282493905,0.4857013007948722,0.5066666276937817,0.2,0.07817339626606824,0.05595278928369385,0.22799998246220174,0.22,0.014000000000000002,0.05,0.10504858354579974
2024-04-16,S5,Robust uncertainty-aware control,4903.315727756613,5434.923569393781,5252.386866501301,531.6078416371674,349.07113874468723,182.5367028924802,0.3433672128129829,0.3613934401081905,0.2,0.07119083455480354,0.04186538513197,0.29634262088871627,0.0,0.006,0.07,0.08738034570936305
2024-04-17,S4,Maintenance-triggered control,4408.25967954497,4966.9605059906,4733.56817868102,558.7008264456299,325.30849913605016,233.39232730957974,0.41774115279976703,0.4224651503162659,0.2,0.07379522142162669,0.04706854764730203,0.19010931764231964,0.22,0.014000000000000002,0.05,0.09561795681554036
2024-04-18,S4,Maintenance-triggered control,4451.650167361348,5302.638349139445,4817.179868451529,850.988181778097,365.5297010901804,485.45848068791656,0.5704644213431678,0.6372080388057596,0.2,0.08211105710196516,0.06795157758829305,0.2867436174625918,0.22,0.014000000000000002,0.05,0.1180318338329317
2024-04-19,S4,Maintenance-triggered control,4370.616844442581,5237.317042960412,4731.551641502294,866.7001985178313,360.93479705971276,505.7654014581185,0.5835528852111055,0.6610052458383735,0.2,0.08258211824691432,0.06992723407157032,0.29745236062726804,0.22,0.014000000000000002,0.05,0.12024525411951573
2024-04-20,S4,Maintenance-triggered control,3835.946176810662,4440.713671390198,4137.383554380653,604.7674945795361,301.43737756999053,303.3301170095456,0.5015648488522616,0.5255265730226005,0.2,0.07858227505700197,0.05806405457020399,0.2364869578601702,0.22,0.014000000000000002,0.05,0.10692787836871723
2024-04-21,S4,Maintenance-triggered control,4422.306134634526,5204.384648599509,4778.760020349887,782.0785139649834,356.45388571536114,425.6246282496222,0.5442223774845696,0.5894952317901265,0.2,0.08060362056884596,0.06404673264527616,0.2652728543055569,0.22,0.014000000000000002,0.05,0.11335190393086944
2024-04-22,S4,Maintenance-triggered control,4467.062413657716,5235.585380485109,4824.110048646277,768.5229668273932,357.0476349885612,411.47533183883206,0.5354105857596929,0.5734737922903507,0.2,0.07992895597270237,0.06275237674740956,0.2580632065306578,0.22,0.014000000000000002,0.05,0.11170798651679664
2024-04-23,S4,Maintenance-triggered control,5206.7437843562975,6424.928092528611,5634.409576639187,1218.1843081723136,427.6657922828899,790.5185158894237,0.6489317836276081,0.7798759702320146,0.2,0.08213689975831251,0.08007576749388999,0.3509441866044065,0.22,0.014000000000000002,0.05,0.1300983863806796
2024-04-24,S4,Maintenance-triggered control,4428.879843373485,5278.750862590195,4792.791363198989,849.87101921671,363.911519825504,485.959499391206,0.5718038248193168,0.6396433178533032,0.2,0.0821678466553999,0.06815289735199079,0.2878394930339864,0.22,0.014000000000000002,0.05,0.11826203442042608
2024-04-25,S4,Maintenance-triggered control,4595.902924088892,5356.455655970169,4958.3906753713,760.5527318812765,362.48775128240777,398.0649805988687,0.5233890615503142,0.5516164755460257,0.2,0.07887193382228991,0.061000207039183206,0.24822741399571152,0.22,0.014000000000000002,0.05,0.10940652372722383
2024-04-26,S4,Maintenance-triggered control,4513.903799605875,5183.385985162633,4865.048998952067,669.4821855567579,351.1451993461924,318.33698621056556,0.47549732177836623,0.4943852116175012,0.2,0.07779191026996457,0.05460209749936521,0.2224733452278755,0.22,0.014000000000000002,0.05,0.10377778090553844
2024-04-27,S4,Maintenance-triggered control,4192.614954768561,4758.7655163413165,4509.917686305876,566.1505615727556,317.3027315373147,248.8478300354409,0.43954355418132274,0.45011730362442187,0.2,0.07568134325724894,0.049889740201140044,0.20255278663098983,0.22,0.014000000000000002,0.05,0.0988974705006385
2024-04-28,S4,Maintenance-triggered control,4904.983071569486,5767.7386556086885,5299.718107239338,862.7555840392024,394.73503566985164,468.02054836935076,0.5424717695574885,0.5863123082863428,0.2,0.08047632986907438,0.0637889132174317,0.26384053872885427,0.22,0.014000000000000002,0.05,0.11302821189389796
2024-04-29,S4,Maintenance-triggered control,4806.645218034614,5555.611271106917,5183.837451029974,748.9660530723031,377.1922329953595,371.7738200769436,0.4963827379784514,0.519396251854391,0.2,0.078473075478949,0.05737285380558198,0.2337283133344759,0.22,0.014000000000000002,0.05,0.10632670172681483
2024-04-30,S4,Maintenance-triggered control,4837.309584112914,5525.225403946011,5209.603898192447,687.915819833097,372.29431407953234,315.62150575356463,0.4588083260392843,0.4740347279628371,0.2,0.07696309438251618,0.052405565004561935,0.21331562758327666,0.22,0.014000000000000002,0.05,0.10159184961053616
2024-05-01,S4,Maintenance-triggered control,4346.118455332997,5042.874278479396,4688.155456188091,696.755823146399,342.03700085509445,354.7188222913046,0.5091006210604326,0.534389348646975,0.2,0.078699419808816,0.05907180058457092,0.24047520689113872,0.22,0.014000000000000002,0.05,0.10778038006455219
2024-05-02,S4,Maintenance-triggered control,5058.70206606585,5826.554618887652,5454.059549451354,767.8525528218024,395.35748338550366,372.49506943629876,0.4851127577389784,0.5059615047455318,0.2,0.07815393716059918,0.05587472720020389,0.2276826771354893,0.22,0.014000000000000002,0.05,0.10497661873263381
2024-05-03,S4,Maintenance-triggered control,4236.226315107895,5141.677776055333,4587.671087640087,905.4514609474381,351.44477253219156,554.0066884152466,0.6118568607041062,0.7124670194620112,0.2,0.082961755673632,0.07426352108690773,0.320610158757905,0.22,0.014000000000000002,0.05,0.1247570180842017
2024-05-04,S4,Maintenance-triggered control,4851.739797622633,5807.81695389477,5252.074027711572,956.0771562721375,400.33423008893897,555.7429261831985,0.5812741393697851,0.6568620715814275,0.2,0.08251354087148366,0.06958192199727296,0.29558793221164237,0.22,0.014000000000000002,0.05,0.11986566762336859
2024-05-05,S4,Maintenance-triggered control,5351.697966354185,6307.112372947748,5784.21722198454,955.4144065935625,432.51925563035456,522.8951509632079,0.5472966990601915,0.5950849073821664,0.2,0.08081907057341017,0.06450031007014313,0.2677882083219748,0.22,0.014000000000000002,0.05,0.11391687502035944
2024-05-06,S4,Maintenance-triggered control,4416.250969652972,5353.805256897848,4782.637706237125,937.5542872448759,366.38673658415246,571.1675506607235,0.6092101102104424,0.7076547458371678,0.2,0.08296329604042929,0.07385432379211636,0.3184446356267255,0.22,0.014000000000000002,0.05,0.12435104332062527
2024-05-07,S4,Maintenance-triggered control,4562.339530508457,5394.85101966157,4933.192653675906,832.511489153113,370.85312316744876,461.6583659856642,0.5545369307218738,0.6082489649488614,0.2,0.08128573524340887,0.06557258849631234,0.2737120342269876,0.22,0.014000000000000002,0.05,0.1152299036928446
2024-05-08,S4,Maintenance-triggered control,4780.902058850884,5559.5059670471055,5157.474699458583,778.6039081962217,376.5726406076992,402.0312675885225,0.5163488949341408,0.542857044278769,0.2,0.07876602280746377,0.06004399854103078,0.24428566992544604,0.22,0.014000000000000002,0.05,0.10857636046038174
2024-05-09,S4,Maintenance-triggered control,4618.697006495849,5617.926300808155,5001.770117678986,999.2292943123066,383.07311118313737,616.1561831291692,0.6166314244752228,0.7211480445004049,0.2,0.08293964956877967,0.07500361882565647,0.32451662002518217,0.22,0.014000000000000002,0.05,0.12548105907485946
2024-05-10,S4,Maintenance-triggered control,4323.223429279786,5169.361503175848,4679.601017090166,846.1380738960625,356.37758781038065,489.7604860856818,0.5788186363374102,0.652397520613473,0.2,0.0824333032146225,0.06921045893068295,0.2935788842760628,0.22,0.014000000000000002,0.05,0.11945391087412614
2024-05-11,S4,Maintenance-triggered control,4827.618273269377,5610.022162523884,5207.793716760057,782.4038892545068,380.17544349067975,402.22844576382704,0.5140931062434769,0.540227668501114,0.2,0.07875010449681143,0.05974113022969997,0.2431024508255013,0.22,0.014000000000000002,0.05,0.10833114069333033
2024-05-12,S4,Maintenance-triggered control,4506.923835737649,5325.928215621672,4872.891153819909,819.0043798840234,365.96731808226014,453.03706180176323,0.5531558474277222,0.6057379044140402,0.2,0.08120113217363972,0.06536760865782945,0.27258205698631804,0.22,0.014000000000000002,0.05,0.11498133975765147
2024-05-13,S4,Maintenance-triggered control,4986.191393495136,5822.189455747681,5381.299522837689,835.9980622525445,395.1081293425532,440.88993290999133,0.5273815249308601,0.558875499874291,0.2,0.07924046595122715,0.06158037089419202,0.2514939749434309,0.22,0.014000000000000002,0.05,0.11017838009840525
2024-05-14,S4,Maintenance-triggered control,4586.712772336405,5309.203091376652,4947.112707148935,722.4903190402474,360.3999348125308,362.09038422771664,0.5011698768624553,0.5250603608738155,0.2,0.07857477734079876,0.05801132077838013,0.23627716239321694,0.22,0.014000000000000002,0.05,0.10688248831801803
2024-05-15,S4,Maintenance-triggered control,5345.868946133067,6464.891789330755,5789.268210482745,1119.0228431976884,443.39926434967856,675.6235788480099,0.6037620974004133,0.6977492680007513,0.2,0.08294241194790443,0.07301444658527344,0.31398717060033804,0.22,0.014000000000000002,0.05,0.12350505028366239
2024-05-16,S4,Maintenance-triggered control,4664.177985586645,5746.08367110935,5047.971949701868,1081.9056855227045,383.7939641152225,698.111721407482,0.6452611634721199,0.7732021154038543,0.2,0.08228544564577762,0.07949363524474985,0.3479409519317344,0.22,0.014000000000000002,0.05,0.12959832037931007
2024-05-17,S4,Maintenance-triggered control,4820.712221306967,5592.9165649882925,5200.0769237429995,772.2043436813256,379.36470243603253,392.839641245293,0.5087249825253641,0.5339490018841859,0.2,0.07869474156936526,0.05902149415212546,0.24027705084788364,0.22,0.014000000000000002,0.05,0.107738490163822
2024-05-18,S4,Maintenance-triggered control,5179.468512332819,6237.80514864116,5608.506960981414,1058.3366363083405,429.03844864859457,629.298187659746,0.5946106050479799,0.6811101909963271,0.2,0.08283445446709681,0.07161092078797814,0.30649958594834714,0.22,0.014000000000000002,0.05,0.12205262656004126
2024-05-19,S4,Maintenance-triggered control,4584.137332931414,5402.968219713071,4954.678853922431,818.8308867816577,370.541520991017,448.28936579064066,0.5474749096881313,0.5954089267056932,0.2,0.08083124349899597,0.06452663442008433,0.2679340170175619,0.22,0.014000000000000002,0.05,0.11394948901119933
2024-05-20,S4,Maintenance-triggered control,5039.513169934764,5962.769001015204,5449.556143710647,923.2558310804397,410.0429737758832,513.2128573045566,0.5558728578014711,0.6106779232754019,0.2,0.08136559226041097,0.06577106425236806,0.27480506547393085,0.22,0.014000000000000002,0.05,0.11546948918874819
2024-05-21,S4,Maintenance-triggered control,5381.186560678737,6359.834650361227,5818.23250828752,978.6480896824905,437.04594760878354,541.602142073707,0.5534186882737617,0.6062157968613848,0.2,0.08121739372545714,0.065406603360672,0.2727971085876231,0.22,0.014000000000000002,0.05,0.11502871413673357
2024-05-22,S4,Maintenance-triggered control,4524.452026811372,5324.649046029952,4889.1463638352425,800.19701921858,364.6943370238705,435.50268219470945,0.5442443195052046,0.5895351263730991,0.2,0.08060519480872703,0.06404996626084072,0.2652908068678946,0.22,0.014000000000000002,0.05,0.1133559519462795
2024-05-23,S4,Maintenance-triggered control,5079.619904427659,6084.877251885388,5498.996309283131,1005.2573474577293,419.3764048554722,585.8809426022572,0.5828168718029619,0.659667039641749,0.2,0.08256058774986727,0.06981563959456194,0.29685016783878704,0.22,0.014000000000000002,0.05,0.12012291758217072
2024-05-24,S4,Maintenance-triggered control,5119.601626401098,6038.616813130518,5533.985523759086,919.0151867294198,414.38389735798864,504.6312893714312,0.5491000547741841,0.5983637359530619,0.2,0.08094065272990511,0.06476685228301976,0.26926368117887783,0.22,0.014000000000000002,0.05,0.11424621636189294
2024-05-25,S4,Maintenance-triggered control,5293.459824406741,6376.979508707241,5731.997641146322,1083.5196843004996,438.5378167395811,644.9818675609185,0.5952654823962031,0.6823008770840056,0.2,0.08284521490417276,0.0717110530617232,0.30703539468780244,0.22,0.014000000000000002,0.05,0.12215786652239274
2024-05-26,S4,Maintenance-triggered control,4704.9679385420495,5639.269579501335,5093.582214176074,934.3016409592856,388.6142756340241,545.6873653252615,0.5840590890592701,0.6619256164714001,0.2,0.08259658316703554,0.07000401908336545,0.29786652741213004,0.22,0.014000000000000002,0.05,0.12032924535365859
2024-05-27,S4,Maintenance-triggered control,4696.9152919891685,5614.509445569394,5083.991496956257,917.5941535802258,387.0762049670884,530.5179486131374,0.5781618665977623,0.6512033938141132,0.2,0.08241072723352429,0.0691112157508472,0.2930415272163509,0.22,0.014000000000000002,0.05,0.119343299487708
2024-05-28,S4,Maintenance-triggered control,5266.487767678205,6222.768141831219,5694.046731738308,956.2803741530133,427.5589640601029,528.7214100929104,0.5528937165119634,0.6052613027490242,0.2,0.08118483948337307,0.06532872678532976,0.27236758623706087,0.22,0.014000000000000002,0.05,0.11493406106014296
2024-05-29,S4,Maintenance-triggered control,5215.7026260973225,6205.509608867305,5643.378640252112,989.8069827699828,427.6760141547893,562.1309686151935,0.5679197847665868,0.6325814268483396,0.2,0.08199777571958702,0.06756964371015016,0.2846616420817528,0.22,0.014000000000000002,0.05,0.11759217412810712
2024-05-30,S4,Maintenance-triggered control,5218.300960279737,6366.285569956297,5650.7252752891445,1147.9846096765596,432.4243150094071,715.5602946671524,0.6233187175468833,0.7333067591761513,0.2,0.08286687914340343,0.07604438661563252,0.32998804162926804,0.22,0.014000000000000002,0.05,0.12647717918204826
2024-05-31,S4,Maintenance-triggered control,5263.472501086408,6396.670603823881,5700.085708437782,1133.1981027374732,436.6132073513745,696.5848953860987,0.614707078756446,0.7176492341026292,0.2,0.08295155095068044,0.07470502980365545,0.3229421553461831,0.22,0.014000000000000002,0.05,0.12519052719046475
2024-06-01,S4,Maintenance-triggered control,4971.749751628558,5884.863443197495,5376.52320203452,913.1136915689367,404.77345040596174,508.34024116297496,0.5567107862434209,0.6122014295334923,0.2,0.08141468710756675,0.06589565279959018,0.2754906432900715,0.22,0.014000000000000002,0.05,0.11561933625183379
2024-06-02,S4,Maintenance-triggered control,5261.481797840431,6357.104479578884,5697.7987655791385,1095.6226817384531,436.3169677387077,659.3057139997454,0.6017634765954354,0.6941154119917006,0.2,0.08292663255393062,0.0727071467639015,0.3123519353962652,0.22,0.014000000000000002,0.05,0.12319120431148886
2024-06-03,S4,Maintenance-triggered control,5295.6005864739855,6478.917646721711,5733.826009072459,1183.3170602477257,438.2254225984734,745.0916376492523,0.6296635641281707,0.7448428438694012,0.2,0.08275273322496944,0.07703636840640217,0.3351792797412305,0.22,0.014000000000000002,0.05,0.12740289559370127
2024-06-04,S4,Maintenance-triggered control,5009.066506512319,5865.910110234572,5408.692088225612,856.8436037222527,399.6255817132924,457.21802200896036,0.5336073234633943,0.5701951335698078,0.2,0.07978045034813105,0.06248854131862057,0.25658781010641346,0.22,0.014000000000000002,0.05,0.1113670824363451
2024-06-05,S4,Maintenance-triggered control,5798.612654142608,7077.742192775078,6279.029032623654,1279.12953863247,480.4163784810453,798.7131601514247,0.6244192914232415,0.7353078025877118,0.2,0.0828502276553736,0.07621614045441814,0.33088851116447027,0.22,0.014000000000000002,0.05,0.1266391072104723
2024-06-06,S4,Maintenance-triggered control,5396.349231930376,6448.115191465627,5840.9069225086205,1051.7659595352507,444.55769057824455,607.2082689570061,0.5773226100845823,0.6496774728810587,0.2,0.08238119355726313,0.06898446583916368,0.2923548627964764,0.22,0.014000000000000002,0.05,0.11920165968807261
2024-06-07,S4,Maintenance-triggered control,4911.933507965844,6006.636586026924,5318.5196896451525,1094.7030780610803,406.58618167930854,688.1168963817718,0.6285877058101937,0.7428867378367158,0.2,0.08277518028693474,0.07686785468742738,0.33429903202652206,0.22,0.014000000000000002,0.05,0.1272472568705844
2024-06-08,S4,Maintenance-triggered control,5481.217505875104,6546.448973621627,5932.5625775227145,1065.2314677465238,451.3450716476109,613.8863960989129,0.576293899200685,0.6478070894557908,0.2,0.08234394478303984,0.06882920812543825,0.2915131902551058,0.22,0.014000000000000002,0.05,0.11902759531572145
2024-06-09,S4,Maintenance-triggered control,5006.571029910999,5868.884039394476,5406.885655507585,862.3130094834769,400.31462559658667,461.9983838868902,0.5357664546469333,0.5741208266307877,0.2,0.07995784404235308,0.06280448585938164,0.2583543719838544,0.22,0.014000000000000002,0.05,0.11177508278851338
2024-06-10,S4,Maintenance-triggered control,5549.617898261215,6531.545949839795,5997.001059958924,981.9280515785804,447.3831616977095,534.5448898808709,0.5443829504835093,0.5897871826972895,0.2,0.08061512880695479,0.06407039764857414,0.26540423221378023,0.22,0.014000000000000002,0.05,0.11338152232491151
2024-06-11,S4,Maintenance-triggered control,5675.376753768727,6893.237481471925,6146.19067006836,1217.8607277031979,470.8139162996331,747.0468114035648,0.6134090659220485,0.7152892107673609,0.2,0.08295729723793045,0.07450385319143263,0.32188014484531235,0.22,0.014000000000000002,0.05,0.12499357612215209
2024-06-12,S4,Maintenance-triggered control,5095.683285210727,6216.823974688621,5517.943160727653,1121.1406894778938,422.2598755169256,698.8808139609682,0.6233658456249874,0.7333924465908862,0.2,0.08286619318403408,0.07605173864182192,0.33002660096589875,0.22,0.014000000000000002,0.05,0.12648412480606452
2024-06-13,S4,Maintenance-triggered control,5644.77088271933,6746.470562526481,6109.892146883338,1101.6996798071514,465.1212641640077,636.5784156431437,0.5778148322186807,0.6505724222157829,0.2,0.08239860816812085,0.06905879507152947,0.2927575899971023,0.22,0.014000000000000002,0.05,0.11928477118952563
2024-06-14,S4,Maintenance-triggered control,5493.238437837762,6755.948628650797,5946.019186790974,1262.7101908130353,452.7807489532124,809.9294418598229,0.641421481946166,0.7662208762657563,0.2,0.08242510389398555,0.07888626409319073,0.3447993943195903,0.22,0.014000000000000002,0.05,0.12906845871887018
2024-06-15,S4,Maintenance-triggered control,5629.4403325082985,6642.749636847063,6085.426204747086,1013.3093043387644,455.9858722387871,557.3234320999773,0.5500032711765721,0.6000059475937674,0.2,0.0810002141075389,0.06490048413471634,0.2700026764171953,0.22,0.014000000000000002,0.05,0.11441059463791506
2024-06-16,S4,Maintenance-triggered control,5965.046336921688,7252.462655340827,6459.823216171513,1287.4163184191393,494.77687924982547,792.6394391693138,0.6156822993688802,0.7194223624888729,0.2,0.08294602444029953,0.07485629836752426,0.32374006311999276,0.22,0.014000000000000002,0.05,0.12533798013963857
2024-06-17,S4,Maintenance-triggered control,5335.342290459523,6356.262030460205,5773.511836138729,1020.9197400006824,438.16954567920675,582.7501943214756,0.5708090180733365,0.6378345783151572,0.2,0.08212585469215848,0.06800335368757253,0.28702556024182074,0.22,0.014000000000000002,0.05,0.11809113938525893
2024-06-18,S4,Maintenance-triggered control,5195.548447158963,6257.26613408511,5625.92180116475,1061.7176869261466,430.3733540057865,631.3443329203601,0.5946442643789891,0.6811713897799802,0.2,0.08283501893647509,0.07161606623765081,0.30652712540099103,0.22,0.014000000000000002,0.05,0.12205804057909261
2024-06-19,S4,Maintenance-triggered control,5167.282060438762,6306.255778641396,5595.417916183986,1138.9737182026347,428.13585574522403,710.8378624574107,0.6241038323335095,0.7347342406063809,0.2,0.08285513558918639,0.07616689689262375,0.3306304082728714,0.22,0.014000000000000002,0.05,0.12659275163458933
2024-06-20,S4,Maintenance-triggered control,5201.6132240827,6247.764292070851,5631.87327061796,1046.1510679881512,430.2600465352598,615.8910214528914,0.5887209221487574,0.6704016766341043,0.2,0.08271665500680046,0.07071247701321882,0.3016807544853469,0.22,0.014000000000000002,0.05,0.12109710332850601
2024-06-21,S4,Maintenance-triggered control,5435.194923353622,6588.802419968529,5886.116166579659,1153.6074966149072,450.9212432260374,702.6862533888698,0.6091207411973306,0.7074922567224193,0.2,0.08296321467488606,0.07384052035391704,0.3183715155250887,0.22,0.014000000000000002,0.05,0.12433727800324544
2024-06-22,S4,Maintenance-triggered control,5572.385814877449,6929.209681485689,6025.022891228452,1356.8238666082398,452.6370763510031,904.1867902572367,0.6663995324002548,0.8116355134550088,0.2,0.08122859604274507,0.08286615903940125,0.36523598105475397,0.22,0.014000000000000002,0.05,0.13239149718532864
2024-06-23,S4,Maintenance-triggered control,5564.504436791151,6729.103602991685,6026.03548003837,1164.5991662005335,461.5310432472188,703.0681229533147,0.603699661959274,0.6976357490168618,0.2,0.08294198494940316,0.07300484017149295,0.31393608705758774,0.22,0.014000000000000002,0.05,0.12349527432016819
2024-06-24,S4,Maintenance-triggered control,5740.847939618905,7124.296647873065,6208.726434106996,1383.44870825416,467.87849448809084,915.5702137660692,0.6618027891481938,0.8032777984512613,0.2,0.08149989329261872,0.08212862353909535,0.3614750093030676,0.22,0.014000000000000002,0.05,0.13180192808495764
2024-06-25,S4,Maintenance-triggered control,5507.524776196028,6599.91907750282,5962.360696975045,1092.394301306792,454.8359207790172,637.5583805277747,0.5836339312326021,0.6611526022410946,0.2,0.08258445295513789,0.06993952589497926,0.29751867100849255,0.22,0.014000000000000002,0.05,0.12025870966008179
2024-06-26,S4,Maintenance-triggered control,5950.347912149584,7351.306838228244,6438.3820729648105,1400.9589260786597,488.03416081522664,912.9247652634331,0.6516427771503237,0.7848050493642248,0.2,0.0820177522424773,0.08050665397171139,0.3531622722139011,0.22,0.014000000000000002,0.05,0.13046366013554223
2024-06-27,S4,Maintenance-triggered control,5445.283196226539,6839.6673366276445,5878.288006812432,1394.3841404011055,433.0048105858932,961.3793298152123,0.6894651925248263,0.8535730773178659,0.2,0.07951924536926858,0.08660178703509175,0.38410788479303964,0.22,0.014000000000000002,0.05,0.13520020054214515
2024-06-28,S4,Maintenance-triggered control,6350.849550657166,7433.909175588833,6857.014703595655,1083.0596249316668,506.165152938489,576.8944719931778,0.5326525508967943,0.5684591834487168,0.2,0.07970038479121468,0.062348992114019466,0.25580663255192254,0.22,0.014000000000000002,0.05,0.11118596646163889
2024-06-29,S4,Maintenance-triggered control,5732.340558432885,6924.229007281112,6207.673863601681,1191.8884488482272,475.33330516879596,716.5551436794312,0.6011931270681151,0.6930784128511184,0.2,0.08292133035772446,0.07261953205657261,0.31188528578300323,0.22,0.014000000000000002,0.05,0.123101297939741
2024-06-30,S4,Maintenance-triggered control,5297.054723277672,6561.338244533314,5729.97834421216,1264.283521255642,432.9236209344881,831.3599003211539,0.6575739431417063,0.795588987530375,0.2,0.08172911996397252,0.08145215194368463,0.3580150443886687,0.22,0.014000000000000002,0.05,0.13125079103082488
2024-07-01,S4,Maintenance-triggered control,5242.213126240334,6406.112610637681,5676.295462833984,1163.8994843973478,434.0823365936503,729.8171478036975,0.6270448243918482,0.7400814988942693,0.2,0.08280516761533695,0.07662641064447921,0.3330366745024212,0.22,0.014000000000000002,0.05,0.12702310873116066
2024-07-02,S4,Maintenance-triggered control,5717.215985510656,7061.6267200982265,6186.266499065409,1344.410734587571,469.0505135547537,875.3602210328172,0.6511107048705276,0.783837645219141,0.2,0.08204176906093545,0.08042202293753345,0.3527269403486134,0.22,0.014000000000000002,0.05,0.13039224171721966
2024-07-03,S4,Maintenance-triggered control,5514.140645507748,6695.14383477316,5971.592552374646,1181.0031892654124,457.45190686689875,723.5512823985136,0.6126581951472667,0.7139239911768485,0.2,0.08295978218103214,0.07438756103192892,0.3212657960295818,0.22,0.014000000000000002,0.05,0.12487928359228752
2024-07-04,S4,Maintenance-triggered control,5803.794104845095,7137.695443031743,6282.184687010839,1333.901338186648,478.3905821657445,855.5107560209035,0.6413598453870017,0.7661088097945487,0.2,0.08242721459852906,0.07887652737268372,0.3447489644075469,0.22,0.014000000000000002,0.05,0.12905989670500687
2024-07-05,S4,Maintenance-triggered control,5739.686481454963,7030.825721121585,6214.299840326804,1291.1392396666224,474.6133588718412,816.5258807947812,0.6324073002425452,0.7498314549864458,0.2,0.08268977067045842,0.07746669660680205,0.3374241547439006,0.22,0.014000000000000002,0.05,0.1277973593346518
2024-07-06,S4,Maintenance-triggered control,5583.6921132068055,7004.719134480709,6029.076220121959,1421.0270212739033,445.3841069151531,975.6429143587502,0.6865759058431689,0.8483198288057615,0.2,0.07976516216961714,0.08613066923152803,0.38174392296259263,0.22,0.014000000000000002,0.05,0.13486204526702222
2024-07-07,S4,Maintenance-triggered control,5359.030301067777,6617.416475245329,5798.841252979613,1258.3861741775518,439.8109519118361,818.5752222657156,0.6504960393423859,0.7827200715316106,0.2,0.08206912952595259,0.08032429312759164,0.3522240321892247,0.22,0.014000000000000002,0.05,0.1303095717405807
2024-07-08,S4,Maintenance-triggered control,5165.841684531358,6390.371035034814,5588.8188506176675,1224.529350503456,422.9771660863098,801.5521844171462,0.6545798057740256,0.7901451014073193,0.2,0.08187962231844549,0.0809743713877776,0.35556529563329364,0.22,0.014000000000000002,0.05,0.13085549866585003
2024-07-09,S4,Maintenance-triggered control,5493.266466085112,6706.92601197493,5948.3292354556215,1213.6595458898173,455.06276937050916,758.5967765193082,0.6250490749966696,0.7364528636303083,0.2,0.08284010473186072,0.07631448293539013,0.3314037886336387,0.22,0.014000000000000002,0.05,0.12673151201146116
